text,gender,comments,likes,time
作为普通人，其实谁也不比谁好。非要争一争的话，我想大抵是：文科是舔狗，工科为牛马。张雪峰最大的贡献是让底层信息不通畅的那些人，知道了如何选专业，怎样报大学。我们都是经历过高考的人，可是现在回头看看，你的社会地位跟高考分数成正比吗？很多当年分数比你低的人，学校比你差的人，还不是什么211、985的，反而混得更好。原因呢？这些人大部分的共同特点就是家境较好，信息渠道多。那为何这次又上了热搜？因为他讲真话影响了太多人的利益，也戳到了一部分人的玻璃心。中国社会有两套规则，一种是明的，一种是暗的。明的就是摆在桌面上给傻X看的，安慰X逼的；暗的就是给规则的制定者，还有各种各样的强者量身打造的秘密武器。他们使用时没有刀光剑影，亦能所向披靡。张雪峰所做的，就是把这不好放在台面上讲的，有些暗黑的东西，直接放到台面上讲了。我也曾看过他的视频：他告诉你，不要去看CBD，不要去看SOHO，不要去看故宫三环里，因为那不是真正的北京，那是有钱人的北京，那不是你的北京，不是北漂人的北京。他告诉你，早上6点，去八王坟，去赶第一班公交，去试试1500人抢着上一辆车是什么概念，那是属于北漂的北京，那是属于大部分人的北京；他告诉你，去天通苑，早上6点半去赶第一班地铁，那是属于普通人的北京；他告诉你，上学不难，难的是你进到职场，有人拿着一大杯白酒，告诉你喝进去我就跟你签约，你明知道喝进去就会吐的不省人事但是你必须得喝，他告诉你这个才是真的难；他告诉你，所有的世界500强都跟你强调学历不重要，但是他们不会去齐齐哈尔大学招聘；他告诉你不要信那些所谓的鸡汤，乔布斯，盖茨确实大学都没上完，但是他们上的是常青藤大学，能进去就比大部分的人都强；他告诉你也不要信马云所谓的学历不重要，马云虽然只是一个大专生但是那是30年前，能上大学的都是猛人。我很清晰的记得张雪峰有一期视频劝没有关系的不要学电气。那咱就聊聊这个专业。读过电气的朋友应该都知道有个很魔幻的事情：大一大二感觉大家都很普普通通，没什么差别，大三大四开始准备电网考试的时候，各方牛鬼蛇神都来了。这个家里是哪哪国网的，那个家里是南网哪个局哪个局的，整个专业至少有三分之一是电网子弟。那其他的三分之二毕业了怎么就业？当然也是可以考国网的，只是地区偏远些，近一点的地级市，远一点的新疆西藏。你以为进去国网以后就完了？进了国网还是一样的套路，首先培训，然后分岗。和上大学一样，培训的时候你以为大家都是考进来的，都是同一起跑线。分岗的时候才知道，好的岗位全是子弟的，没关系根本轮不到你。进一步升职，评优，在职研究生，没关系轮得到你么？关系硬什么都不干都可以，评优稿子都可以让别人写。那不进电网可以不？好一点的可以进一些电气公司，像施耐德，本科生基本是电气类销售岗，或者做一些自动化专业的工作。再者进设计院，了解设计院的都知道，996在设计院都算不上啥，007的命工资六七千，再能吃苦都坚持不下去。还有就是考研的，以为考了研走社招能进个市局。结果社招来是来了，宣讲会完，招聘名额0然后同专业四个同学进了这个招聘名额0的市局（导员就业名单上看到）电气这个专业本科阶段学的很杂，强电弱电plc自动化智能电网单片机c语言都学。什么都学，什么都不精，毕业了更是绝大部分都用不上。当你还为各种课程瞎努力的时候，电网子弟从一进校门就知道，他们这四年只用准备两件事：四级和电网考试，其他的混过就行，享受大学生活。所以你看，那些电网子弟，会去咨询张雪峰么？该走什么路怎么去走上高中的时候就知道了。来咨询张雪峰的，都是些没有关系，没有资源的普通家庭。他们并不知道选这个专业以后会有哪些坑。他们没有渠道，自己去瞎打听，那些当事人周公子们会告诉你自己是凭关系进去的吗？成功人士最喜欢的一点就是说自己是靠自己努力成功的，关系户也一样。普通人放眼看看周围，亲戚朋友好像都跟自己一样，不会懂太多。最后选专业的时候，朴素的老父亲只知道很多大学生毕业就找不到工作。所以，儿啊，咱还是实际点，选个能学到东西，毕业好找工作的，于是土木工程，建筑工程。但因为有了张雪峰，他时不时的会告诉你，某某专业是什么样，某某学校哪个好，毕业会进到哪个单位。张雪峰是我见过头一个靠讲真话活着的人。在这个社会上，大部分人靠说谎话，靠信息差活着。而张雪峰不需要讲任何谎言，只需要就事论事陈述事实就可以帮助别人顺便把钱赚了。实话实说，这种生活方式让我很羡慕。没有张雪峰，很多人根本不知道某大学的数学专业会有这么好的前景。也更难以想象阶层之间隔阂这么大，你认为的好东西在人家眼里不值一提。谎言并不伤人，真相才是快刀。在此之前，很多普通群体的劳动者们根本没没意识到，做工作还要服务别人。可一旦真相被披露，很多人都受不了。学的时候是留取丹心照汗青，用的时候却是识时务者为俊杰。寒窗苦读十余年，最后还是沦为“服务员”。说到底其实也没啥，就像我前面说的，作为普通人，其实谁也不比谁好。都是牛马罢了。张雪峰到底有没有错，作为普通人难道不清楚么？往前我们没能守住罗翔，往后希望我们能守住张雪峰。不是他有多高尚，有多不可替代。而是想给普通家庭的孩子守住一份未来。就到这吧~更多干货尽在公z号：「烟雨随笔」内有我整理好的人情世故、社会经验和不能说的江湖潜规则送给你。也欢迎志同道合的朋友一起分享交流，私人号：LS20239988现在社会普通人的出路在哪里？这篇答案也不知道能存活多久，如果有缘看到的就点个赞吧，也欢迎大家收看我这些年总结下来的一些经验，相信一定对你有帮助～,1,4,33,2023-12-10 18:54
有一部电视剧，我还挺喜欢看的，傅彪演得，是一个大学老师，里面有这样一段，以前看的时候没怎么觉得，现在还觉得跟这个问题挺贴合的，可以看看，虽然是自嘲，但是还是比较清醒，而且，我个人认为是有道理的，虽然只是电视剧而已https://www.zhihu.com/video/1717253069946109952,1,0,0,2023-12-10 18:46
一帮文科生整天喊着誓死捍卫你说话的自由，但你真说了，这不搞死你。文科生整天喊着什么疏远权力，批判社会？哪个不是削尖脑袋拼命舔，试图掌握权力？在我们技术中心，都是理工男呆呆的钻研技术，搞技术的唯一参与的斗争，是跟啥也不懂的文科领导斗心眼，只为了要本身应该有的研发经费不被文科领带肆意挥霍。。。。咱也不敢说，领导一定想揣进自己兜里，但确实研发经费在文科生指挥下，很难有效率利用，有可能是文人的御下之术，也有可能纯沙雕，更有可能想踹兜里...文科最擅长的不是舔，是争权夺利，然后说别人争权夺利吧.....一位网红小姐姐一方面，表示文科不是服务业而且有意疏远权力，可自己疯狂的想成为一名KOL并指责张雪峰。这种带货KOL不是服务业？KOL又称关键意见领袖，难道没有舆论地位、流量、金钱？这不是渴望权力？你又批判什么了？平民张老师？一堆文科出身的媒体，数了数几十家，各种文科出身的编辑、记者、教授们、领导们纷纷破防，下场围剿。。。。你们的人文精神呢？糊弄鬼子呢？而人家张雪峰做了什么？ ,-1,1,1,2023-12-10 18:35
革命工作，不分高低贵贱。信不？然而，现实不一定是这样。文科理科，服务业不服务业，关键是需要先找到一个工作岗位。,-1,0,0,2023-12-10 18:32
有些话，自嘲的时候我们可能相互都会说，但是别人公开说出来，就会有人接受不了，会生气，就这么简单。就好像我们可以自嘲母校，但被别人嘲笑我们的母校我们就会不高兴。就像我们都diss国足，但是国足队员或者说一些国足利益相关者就义正言辞的反击。这个事情就是这样，只不过正好撞上了热点人物张雪峰，匀速发酵开来。,0,0,0,2023-12-10 17:36
?之前说过张雪峰只讲了真话的10%，很多筒子私下问没讲的90%是什么？今天冒死给你们唠一唠。其实这问题不复杂，你要把买g的逻辑想通了其实一样一样的。随便翻点故纸堆就知道，到了后期基本就是买（ ）卖（ ），所谓的清流们看不下去了，骂骂咧咧跑去山间吟诗作赋自诩清高，其实我跟你们说吧，真让他们干，情况会更糟。先不说天天不干活喝酒吃肉快活的钱从哪来的，说到底也是吃利人群嘛，别天天张三看不起李四的，人家好歹还裱了糊，“清流”狗屁活不干就知道骂街，裱糊真真干了点事的。举个栗子你们就懂了，公园大刘家侄子今年酒吧舞毕业，大家都懂如今本科就是预科，研究生才算大学毕业。男生家境不错，性格不争不抢结果毕业前没搞到保研资格，考研又卷不过曲阜师范的穷学生，咋办？钢蹦子讲过很多遍了但凡家里出的起钱，最优解就一条，花钱搞水硕，  其实这也不是啥秘密，老百姓都知道，so经济学铁律又来了：完全竞争市场会抹平一切价差和套利空间。国内学制拉长搞得一年制水硕性价比超高，完了这几年疯狂涨价，几年前30全包搞个港中文问题不大，现在50个都打不住。说句不好听的，单纯就说钢蹦子的老本行，像经管这种网上到处都能学又没啥智商壁垒的玩意儿，纯粹知识的价值不会超过50块（只会念PPT的大学叫兽课堂市场价值基本等于零），之所以白菜卖成了白粉，讲白了，隆断生意嘛。假设啊假设，要是这个酒吧舞的研招办出了个“大蛀虫”，打个折收你25万就卖你个毕业证，这是好事还是坏事呢？  单细胞生物可以闭嘴了，我跟你们说吧，绝对是大好事！  对XX，刀勒保住了！ 对父母，钱钱少花了！ 对学生，时间省下了！ 至于“大蛀虫”，25万就打进自己兜里15万，买个比亚弟，还特么刺激消费了！所以谁亏了？小破岛的老佛爷们亏了啊！可他们亏干我们屁事？（知道为啥现在保护主意抬头了吧）啥，没学到东西？你该不会真以为去个小破岛待一年是去学东西的吧？哈哈哈哈哈哈哈哈，所以为啥说单细胞生物可爱呢！完了折腾一圈，还不如大蛀虫明码标价在那直接卖……白花花的大蛋糕都让外人给吃了。再接着讲后面的剧情。清流们又看不下去了，骂骂咧咧的给上面写小作文参这些大蛀虫。于是风向改了，大蛀虫被挖出来就地嘎嘎嘎。是不是以为好日子要来了？拉倒吧，折腾的还在后面。农作物出来没饭碗怎么办，清流们想出一个高招：延长学制，抬高门槛，读完博士读壮士，读完壮士读勇士，最后强行规定：扫大街，硕士起步。农作物被逼着没办法只能跟着往上念，为了提升学历，逆向考研啥的都给整出来了，毕竟这年头想去大专混个饭碗，双飞硕士可以，北大本科，不行。卡你卡的死死的。结果就是：学历守护者张雪峰们横空出世了，双飞生源质量跨越式提高了，清流们恰如其分蹦出来邀功了：“你看，我们的建议成效卓著吧。”“你看，学历生意供不应求吧。”“你看，双飞发展突飞猛进吧。”“你看，都是我们的功劳吧。”啊呸！张雪峰怒怼张叫兽，结果把韭菜们给整哭了，而整件事最搞笑的地方就是，明明是镰刀之间的内部矛盾，韭菜们却和其中一把镰刀共情了？！因为剩下的90%根本没人敢讲！你得深入思考：清流们为什么会翻车？说到根子上，学历的价值配不上价格啦，没崩盘只是因为制度刚性。不解决价值偏离，清流和大蛀虫，换谁上都没用。so经济学铁律又来了：价格双轨必然带来制度套利，无非是谁吃大肥肉的问题。大蛀虫，恶心归恶心，最后到底是肉烂在锅里；清流自诩清高实则干了胳膊肘往外拐的蠢事，在“怎么让学历价值回归”这个根本问题上，两个都只能干瞪眼。一个明显价格虚高你还不得不买的商品（是不是似曾相识哈哈哈哈），普通人的最优策略是什么？你要是吃市场这碗饭，就别买这本账。学历这个大塑料袋有啥用？没人会在乎贴瓷砖的师傅是酒吧舞还是二幺幺，瓷砖贴好了才是王道，贴好了就一辈子有饭吃……你要不是吃市场这碗饭的，混个低保就行了，奢侈品永远是智商税。除了深圳这种极少数看简历的，99%的体制入口都不准透露个人信息，分数说话，清华也占不到三本的便宜，随便混个门槛学历才是最优解。至于名校优生、人才引进这些蝇头小利？脱裤子放屁，多此一举……当然你要知道，能不能吃上市场这碗饭，自个努力是不算数的，得跟着大势走，就像咱这行巴老爷子的经典理论——长坡厚雪。你就是宇宙第一滑雪冠军，搁个小土堆里也永远蹦跶不出啥玩意儿：大刘家侄子学机械的，坦率说就不是条好赛道，天花板太低。2017年国内汽车卖出去近2900万辆，时至今日还没突破，弄不好就是历史大顶。咱们隔壁那位车市巅峰出现在1990年初，1990对邻居意味着什么？机械的新技术严重依赖能源、芯片行业的红利外溢，大刘家侄子现在毕业属实是老的红利没吃着，新的红利还遥遥无期，所以大刘现在给侄子规划了小岛上的一年：一边混学历一边刷行测，打个好基础回国拼命怼体制就完了，这玩意按人口固定比例核定，就像土地，没法掺沙子！通向体制之路————————————————我是钢蹦子，懂点体制，懂点金融，更懂公考！,1,15,128,2023-12-10 16:34
对又不完全对，确实百分之九十的行业都是服务业，服务对象不同罢了。不光文科是服务业，理科也有服务业，总的来说都是给人服务，不过看是什么服务。文科按大众理解的，坐办公室的给老板服务，给客户服务。之前也有人提到过现在的白领就是新时代农民工，只是从田间路边换成格子间，从种地打工换成脑力付出。理科也差不太多，大厂打工人也是服务业，拿某跳动说，程序开发那群，拿高工资全天候待命随时加班，为了项目为了老板服务。不过就是服务对象从具体的人换成了程序项目，但是最终落实到头也是给人服务，玩游戏的都知道出点bug就疯狂找开发修复，这玩意和买东西出问题找店员维修一个道理。不过张说的太直白了，直白到很多人接受不了这个现实。现在工作打工是给老板当服务员，当老板是给甲方当服务员，到底都是提供服务给别人换取收益。没啥大不了的，与其去怪别人揭开现实不如上班踏实搞钱，搞够去享受人生，没谁比谁高贵的，也没什么理科高于文科，大家都不容易。,-1,0,0,2023-12-10 16:18
近日，报志愿专家张雪峰在直播间回答网友提问时表示：所有文科都叫服务业，总结起来就是“舔”，引发热议。12月9日，张雪峰在个人微博回应上述言论表示，他自己也在“舔”，“可是我没觉得这有什么所谓的不好啊！”还原一下事情的原委：最开始是一位家长告诉张雪峰，自己孩子数学成绩很好，但是她担心报考理科能就读的学校档次相比报考文科要低。张雪峰随即问道：“是希望你将来上大学院校档次低，还是将来从业的时候你干的那个行当是属于低档次的？”接着张雪峰忠告那位家长和同学：“所以你千万不要为了所谓一时的你心理上对于院校档次的认知，而让自己一辈子都干那种要‘舔人’的行当”。很多网友觉得，张雪峰的言论话糙理不糙，对于面临选择的学生和家长来说，是有启发意义的。不过，脱离了当时的语境，他的话还是引发了“服务业是不是低档次行当”的争论。正好，我最近正在考虑2023年的年度词汇，张雪峰给了我灵感。他所说的“舔”，对于即将报考大学、步入社会、进入职场的年轻人来说，是有深远影响的。除了“舔”之外，我认为还有两个词：“卷”和“显”，也都代表了当今年轻人的主流表现。01“舔”不是迎合，是态度张雪峰说“所有文科都叫服务业”，这没错，说明他对三大产业研究得很透。看一下由由原国家质检总局和国家标准委于2017年6月30日联合发布的《国民经济行业分类》（于2017年10月1日起实施），采用线分类法和分层次编码方法，将国民经济行业划分为门类、大类、中类和小类四级，共包含门类 20 个，大类 97 个，中类 473 个和小类 1382 个。其中门类A为第一产业，门类B、C、D、E为第二产业，剩下的为第三产业。第一产业主要指生产食材以及其它一些生物材料的产业，包括种植业、林业、畜牧业、水产养殖业等直接以自然物为生产对象的产业。第二产业主要指加工制造产业，利用自然界和第一产业提供的基本材料进行加工处理。第三产业是指第一、第二产业以外的其他行业，范围比较广泛，主要包括交通运输业、通讯产业、商业、餐饮业、金融业、教育卫生、公共服务等非物质生产部门。从类别名称不难发现，第一产业和第二产业并不包含文科专业，文科专业都集中在第三产业。需要注意的事，张雪峰并没有说第三产业都是文科，这是很多人容易混淆的地方。比如像医学，它属于第三产业，但不是文科，而属于理工科大类下的医学。同样，交通运输属工科，水利环保属于理科或工科。明确了文科专业都属于服务业，那就不难理解张雪峰口中的“舔”了。服务业本身就是与人打交道的行业，想挣钱，就得表现出一种身居乙方的谦卑。张雪峰自己也说了，他就是从事服务行业的，他用自己的专业来“舔”直播间的各位家长，以获得更多订单。律师看上去高大上，律师也是销售，需要把自己卖出去。即便是北大法学毕业的学生，前五年也得给人拎包。所以，我认为张雪峰所说的“舔”，是一种态度，即踏实做好服务的本心。02“卷”不是抱怨，是过程如果说舔是态度，那么卷则是实践。很多人理解的卷，是高考工厂的学习机器，是机关单位的无效加班，是批发市场的恶意竞争。这些卷导致投入更多精力和时间，但效益并不见得有太多变化。这种卷被身处其中的人抱怨，是我们反对的。我这里所说的“卷”，就像“舔”一样，是个体内在的表达，与他人无关。前几天在知乎上看了一个问题，“你见过的最上进的人是怎样的？”一位叫“墨子连山”的网友讲了一个教大学生投三分球的故事。他说有一段时间，经常去操场上投篮。一位身高一米九，二十出头，大一或大二的小伙子，每天练得汗流浃背。一个偶然的机会，他想跟笔者学习投三分球。经过很长一段时间的练习，从一对一打他不出汗，到拿出吃奶的劲儿赢他一局，到后来彻底打不过了。笔者了解到，小伙子每天晚上12点睡，早上六点起练球。笔者让他注意身体，他说没事，宿舍都这样，自己毕竟还是早起锻炼，比那些早起学习的健康多了。这里是清华大学。笔者感慨，对于这样的人，上进已经是一种习惯，改不了。清华里面有各种各样的人才，各有所长，但我却发现这些人有一个共同点。是什么呢？还不只是上进那么简单。他们没有一个人认为自己“上进”，因为这对于他们而言，那是基本操作。更好的说法应该叫“痴迷”。能钻进去，在别人看来又苦又累，人家却乐在其中。如此一来，恐怕也就没必要苦哈哈地“上进”了。这种上进和痴迷，在别人眼中恐怕就是“卷”了。人没有办法长期干一件让他痛苦的事，这是违反人性的。而违反人性必然导致灾难性的后果，可能是半途而废，可能是直接抑郁。真正强大的人，不是逼着自己奋斗，而是享受奋斗的过程。03“显”不是虚荣，是真我今年有一个网络热词，叫“显眼包”。它的字面意思就是展示自我，不惧他人眼光。撒贝宁以其幽默风趣的主持风格和活泼的表演方式受到了广大观众的喜爱，成为了网友们热议的话题之一，被戏称为“国家级显眼包”。这让我不由得想起小时候张家口有一句俗语，叫“显毛猴”，大意就是形容一个人爱显摆自己，是贬义。“显眼包”和“显毛猴”意思差不多，相隔四十年，从贬义到褒义，体现了社会的变革。现如今，尤其是00后登上历史舞台，他们展示自我，敢于尝试新事物，用年轻独特的方式改变职场风气。社交媒体给予了年轻人更多展示自我的机会，他们在网络上大胆表露自己，展现自信与才华，成为职场中的新生力量。他们不仅为自己争取机会，也为全社会注入了新的活力和创意。舔、卷、显，我认为是当前环境下，年轻人闯荡社会的三大法宝。以谦卑积极的服务态度面对他人，以孜孜不倦的学习精神提升技能，以舍我其谁的霸气姿态展示真我。年轻人，勇敢追求梦想，创造美好未来！部分资料源自：张雪峰直播间、国家统计局网站、央视网更多新媒体运营技巧，欢迎关注新媒体运营?mp.weixin.qq.com/mp/homepage?__biz=MjM5NDc3MT?mp.weixin.qq.com/mp/homepage?__biz=MjM5NDc3MT?mp.weixin.qq.com/mp/homepage?__biz=MjM5NDc3MTc3MQ==&hid=2&sn=885949b00551cadc2afff8863fcac6f2?mp.weixin.qq.com/mp/homepage?__biz=MjM5NDc3MT?mp.weixin.qq.com/mp/homepage?__biz=MjM5NDc3MTc3MQ==&hid=2&sn=885949b00551cadc2afff8863fcac6f2?mp.weixin.qq.com/mp/homepage?__biz=MjM5NDc3MT?mp.weixin.qq.com/mp/homepage?__biz=MjM5NDc3MTc3MQ==&hid=2&sn=885949b00551cadc2afff8863fcac6f2?mp.weixin.qq.com/mp/homepage?__biz=MjM5NDc3MT?mp.weixin.qq.com/mp/homepage?__biz=MjM5NDc3MT,1,2,1,2023-12-10 16:16
有道理，公务员就是文科生的天花板，那么社会最底层的就是服务员。,-1,1,3,2023-12-10 16:09
其实谁也不比谁好，霍金来了都得敬酒不是吗？说得大一点，在北极鲶鱼们面前，大家都是服务业者。而能改变这一现状的，唯有人文学科，所以鲁迅们才会弃医从文。也正因为人文学科的力量，部分人尤其想把它变成服务业。在「公共知识分子」「独立思考」「普世价值」这些指向价值理性的词被批臭之后，工具理性当道的文科便已经沦为服务业了。为什么我国部分理科生会看不起文科生？,1,29,182,2023-12-10 15:51
能说真话吗？如果可以，不必问了。,-1,0,3,2023-12-10 15:34
之所以张雪峰关于文科的言论会引发争议，有我们的服务业的发展水平还有待提升，其从业者目前还没有获得足够的尊重的因素，有不少人对服务业有着较深的刻板印象的因素， 但张雪峰本人，恐怕也不像一些人所宣称的那么无辜。除了“文科都是服务业”之外，他后面还有一句“总结起来就是‘舔’”。媒体在书面报道此事时都在那个“舔”字上加了引号，然而张雪峰当时是以口头语的形式说出了那番话的， 那一刻我们是看不到“舔”字上的引号的。文科生在现实中确实做着很多具有“舔”的特征的工作，但文科在本质上承担着让人真正成为人的神圣使命，也绝非一个“舔”字可以轻易概括。在看不到“舔”字上的引号的情况下，他的这句话至少是可以被理解为对文科具有贬低和侮辱的意味的。既然如此， 它怎能不受到批评呢， 怎能不引发争议呢？被误解或许是表达者的宿命，但表达者首先应该把自己的意思表达清楚，公众人物就更是如此了。至少就此次事件而言，张雪峰在这方面是有所欠缺的。当然，如果他的本意就是要贬低文科，那他就更没有什么冤屈可言了。此外，奉劝张雪峰在公开发言的时候，特别是在作某种事实性的表达的时候，管理好他的语气和表情。今年夏天他关于新闻专业的那番话会引发舆论风波，除了“随便填一个专业都比新闻专业强”，“把考生打晕然后替他填报”等极端言论之外，他在说话时夸张的语气和表情也是“厥功甚伟”。从现在的这起事件来看，他在这方面基本上也没怎么吸取当时的教训。张雪峰和他的不少支持者在比较不同的专业时，都很看重学某个专业能否吃上饭的问题，而众所周知文科在就业层面整体上是不如理科的。这样一来他们在对待文科的态度上就产生了两种可能：一种是藐视文科，贬低文科，一听到有考生想要去学文科特别是想去学习文、史、哲这样的人文学科就冷嘲热讽，巴不得所有的考生都去学理科，另一种则是在肯定文科的价值，也尊重想要去学文科的考生的自主选择前提下，在就业问题上给他们提供建议，帮他们出谋划策。如何尽可能接近后者而远离前者，是张雪峰和他的支持者们需要认真面对的问题。若无法妥善解决这一问题， 他们遭到批评，就不过是咎由自取而已。,1,0,0,2023-12-10 15:16
其实无论文科理科，大家从事的很多都算是广义上的服务业，律师为委托人服务，医生为患者服务，制造商为消费者服务，公务员为老百姓服务。一个职业在为别人提供服务时，也在享受着其他职业提供的服务，角色不同而已。只不过现实中很多人觉得自己是管理的，不是服务的,1,0,0,2023-12-10 14:54
说明他没有说真话！要么他不知道，要么他不敢说！要么他不知道怎么说！,1,0,2,2023-12-10 14:46
@张雪峰老师 作为同行，我先评论峰哥的观点：基本正确，但表述过于绝对！从基本的行业形态划分，一产农业与相关行业，二产工业与相关行业，三产服务业与相关行业，文科生大部分不从事农业生产和工业生产，从大数概率来讲没问题，即便是公务员的选择，不也是为人民服务嘛。但是呢，“所有”一词稍显夸张，因为文科生不从事专业相关工作的实在是太多了，也有不少文科生日后硕博研究的领域与工业界、医学界结合很多，还有 @小楼玉笙 提到的服务业分上下游与高低端的问题，很多人也直接或间接地参与了一二产业生产进程，“所有”的表述过于绝对（文科生有没有很熟悉！）。所以，我适度修改这一论断的网红表述：大多数文科生毕业后将从事服务业相关行业！这样表述相对会准确一些，争议也就小多了！      关于“舔”这个事，我的理解是：峰哥说的是一种客观存在，你但凡没有走到一定的位置，又有所追求，谁不需要！当然，客观存在不一定属于价值正确，是一个时期的社会选择，这种选择也有一定的倾向性，现阶段是倾向于利己而非利他！那么说回服务业，我认为服务业的本质就是伺候客户的，客户是上帝不是开玩笑的，而是一种信条啊！这种舔，不是一种媚上的舔，说真的要说舔还至于一棒子给打晕了吗！是一种服务信条罢了！峰哥给他交14999的人，他是提意见，但是他是不是也对这些客户劳心费力呢，他的团队在信息收集上是不是也是加班加点呢？我们这些做的小的收3888——5888的，实话实说，对自己的客户哪个不是劳心费力，哄完孩子哄家长，不光要给数据还有心理按摩调整心态这些，这也是一种“舔”啊！但我们收了这个钱，我就得做好这件事，对孩子对家长对我们收这笔钱负责啊！我不认为这种所谓的“舔”在服务业里是件坏事，我恰恰认为，“舔”好客户是每一个服务业从业者的基本功！     对于某些大学老师，我只能说她们象牙塔里呆的足够久，与社会脱节的足够严重。说实话，峰哥虽说说话直接了一点，但据我们的田野调查和社会实践发现的东西来看，对于他所对标的部分群体，你讲大道理并没有用啊！我迄今为止也服务过百余个孩子了，说几个案例：我母亲大学同学的孩子在我这里填，孩子6w名，他爹一大学老师，见过的最低名次2.8w，往下压根不熟悉，甚至是不屑于熟悉，就说考这么烂自生自灭吧，交给你了。我就说好歹你自己的娃啊大爷，不带这样的，俺爹妈要当年不是这态度差弄得不好我就不会做这个了，孩子这个分对自己负责任了你也得帮帮他啊（三年最高分，他爹很忙没时间管他且奉行打压式教育）……一顿极限拉扯，勉强缓和了这对传统式父子的关系！我想方设法找了个保研率偏高的双一流给孩子送进去了，他爹：这分还能上这学校？我一脑门子自闭，结果都出来了还在这质疑啥呢！讲真，这算是我遇到的比较讲理的家长了，还有问我450多能不能给我孩子报考个一本的，退一步就跟张老师说那样去口腔专科！讲真口腔专科这两年你也去不成啊，说实话这孩子能有大本上得谢谢峰哥拉爆小语种。当时录取结果出来，爹妈一顿抱怨说我不如张老师，不关心孩子就业，医专口腔线出来老实闭嘴了！人家张老师指导的分数线，你敢完全照着填吗，自己不掂量掂量几斤几两？说到底，和这些人讲大道理作用不大的，听指挥，结果说话就行，服务嘛要看疗效，不听话请自便啦！很多大学老师就跟我这个大爷一模一样，自己家境不错，带的学生甚至也不错，对象给力，婚姻幸福，眼神有光，思想充满理想主义与浪漫主义色彩！但当下的社会不是在这个轨道里运行的啊，具体参照陆亦可评欧阳菁，大部分孩子仍然需要面对惨淡的现实，甚至比人民的名义那时候的现实还要残酷！后面这样的家长更多了，自己不懂，看几个小视频做决策的，更有啥都不知道瞎决策的，说实话峰哥那一棒子打晕我都觉着委婉了，新闻学专业，我但凡给报的，实话说人家爹妈都是叫得上号的，给孩子弄个好学校就是了！@小楼玉笙 我说说老师的观点，其实峰哥所谓的舔，是社会现实的写照，一心扎进书本的人很容易体会不到！您想想大学里的您中层行政、管理人员就好，最典型的处一级副职，很多再差一点的高校就更乱了！说实话，以大学老师的想法，很多人都不愿意和这些人打交道！可是，不打好交道，甚至不按峰哥那说法做，结局又能如何呢？其实我是深感无力的！您最后一句话很好，专业能力差、业务不精的想舔别个都不给你舔，但是，我们一介凡人，认知范围内所有能做到的位置，哪个又不需要呢？体面可以有，也只是相对的了！请问西南民族大学，教师待遇，安家费以及工作环境如何呀？,1,4,8,2023-12-10 14:41
这人啊，就是喜欢说一些大实话，回想起以前，父母长辈一直强调不要学文科，现在回想起来的确是有道理的。就业相比理工科的确难上一个等级不说，学文科大部分还都是女性，女性的有些特点，男性的确是做不到，但是话又说回来，即使是读了理工科，那就摆脱了服务业的怪圈了嘛。其实格局打开一点，毕竟连公务员说起来都是人民的公仆，何尝不也算是服务业呢，毕竟说起来服务的也是普罗大众，当然每个人的想法理解也不一样的。只能说现代社会，敢说大实话的人太少了，他再这样口无遮拦下去，真的离封杀不远了,1,0,0,2023-12-10 14:41
我都不知道为什么这都能引起争议，除了工业农业剩下不是基本都是第三行业么？我们医疗行业也是服务业啊，为人民健康服务，从来没觉得这有什么可丢人的。某些专业的人有时候也适当放下一点自己的清高吧。别整天活在自己的世界里，一把年纪了还要全社会捧着你哄着你。由于专业壁垒社会舆论等各种原因，我们平时也经常会遇到病人对我们的工作不理解甚至恶语相向拳脚相加的情况，还不是要腆着脸好言好语地解释，难道还能一拳挥人家头上还是咋的,0,0,0,2023-12-10 14:40
如果社会能够保证所有专业都能安稳就业，不存在就业歧视，张雪峰这类人或许也不会存在,1,0,4,2023-12-10 14:33
为人民服务！,1,0,0,2023-12-10 14:32
服务业才是人类的终极产业，工农业都应交给AI。人类只要从事各种服务业，相互交换价值即可，这才是共产主义。,1,0,0,2023-12-10 14:31
